CellID,UMAP1,UMAP2
26_human_embryo_E-MTAB-3929:ERR1041579_Aligned.sortedByCoord.out.bam,2.004109,15.283876
26_human_embryo_E-MTAB-3929:ERR1041580_Aligned.sortedByCoord.out.bam,2.4892051,15.241055
26_human_embryo_E-MTAB-3929:ERR1041581_Aligned.sortedByCoord.out.bam,2.1536274,15.319814
26_human_embryo_E-MTAB-3929:ERR1041582_Aligned.sortedByCoord.out.bam,2.0896761,15.603236
26_human_embryo_E-MTAB-3929:ERR1041583_Aligned.sortedByCoord.out.bam,2.1279724,15.104814
26_human_embryo_E-MTAB-3929:ERR1041584_Aligned.sortedByCoord.out.bam,2.5749433,15.070351
26_human_embryo_E-MTAB-3929:ERR1041585_Aligned.sortedByCoord.out.bam,3.2888374,13.732243
26_human_embryo_E-MTAB-3929:ERR1041586_Aligned.sortedByCoord.out.bam,3.1519344,14.98632
26_human_embryo_E-MTAB-3929:ERR1041587_Aligned.sortedByCoord.out.bam,2.0099463,15.503661
26_human_embryo_E-MTAB-3929:ERR1041588_Aligned.sortedByCoord.out.bam,3.2597516,14.9942
26_human_embryo_E-MTAB-3929:ERR1041589_Aligned.sortedByCoord.out.bam,2.4517567,15.267277
26_human_embryo_E-MTAB-3929:ERR1041590_Aligned.sortedByCoord.out.bam,2.387254,15.023176
26_human_embryo_E-MTAB-3929:ERR1041591_Aligned.sortedByCoord.out.bam,2.7083347,15.219668
26_human_embryo_E-MTAB-3929:ERR1041592_Aligned.sortedByCoord.out.bam,3.3765202,14.479232
26_human_embryo_E-MTAB-3929:ERR1041593_Aligned.sortedByCoord.out.bam,3.2716997,14.386689
26_human_embryo_E-MTAB-3929:ERR1041594_Aligned.sortedByCoord.out.bam,2.855058,15.194674
26_human_embryo_E-MTAB-3929:ERR1041595_Aligned.sortedByCoord.out.bam,3.6880128,14.138111
26_human_embryo_E-MTAB-3929:ERR1041596_Aligned.sortedByCoord.out.bam,3.1536458,14.635471
26_human_embryo_E-MTAB-3929:ERR1041597_Aligned.sortedByCoord.out.bam,3.8380291,13.9065695
26_human_embryo_E-MTAB-3929:ERR1041598_Aligned.sortedByCoord.out.bam,3.2996278,14.597665
26_human_embryo_E-MTAB-3929:ERR1041599_Aligned.sortedByCoord.out.bam,-0.12475978,14.485111
26_human_embryo_E-MTAB-3929:ERR1041600_Aligned.sortedByCoord.out.bam,0.48361948,14.2065935
26_human_embryo_E-MTAB-3929:ERR1041601_Aligned.sortedByCoord.out.bam,0.07609502,14.257092
26_human_embryo_E-MTAB-3929:ERR1041602_Aligned.sortedByCoord.out.bam,-0.18588138,14.381064
26_human_embryo_E-MTAB-3929:ERR1041603_Aligned.sortedByCoord.out.bam,-0.8848943,13.545378
26_human_embryo_E-MTAB-3929:ERR1041604_Aligned.sortedByCoord.out.bam,0.0145416865,14.38552
26_human_embryo_E-MTAB-3929:ERR1041605_Aligned.sortedByCoord.out.bam,-0.3505948,14.409529
