CellID,UMAP1,UMAP2
52_mouse_sympatho_GSE99933:SRR5674907_Aligned.sortedByCoord.out.bam,12.3961525,0.9715276
52_mouse_sympatho_GSE99933:SRR5674911_Aligned.sortedByCoord.out.bam,9.962104,1.569657
52_mouse_sympatho_GSE99933:SRR5674912_Aligned.sortedByCoord.out.bam,8.29413,1.4356139
52_mouse_sympatho_GSE99933:SRR5674914_Aligned.sortedByCoord.out.bam,9.082202,7.9508734
52_mouse_sympatho_GSE99933:SRR5674915_Aligned.sortedByCoord.out.bam,12.188602,1.5871384
52_mouse_sympatho_GSE99933:SRR5674916_Aligned.sortedByCoord.out.bam,10.54762,0.12128629
52_mouse_sympatho_GSE99933:SRR5674920_Aligned.sortedByCoord.out.bam,9.729274,6.9778996
52_mouse_sympatho_GSE99933:SRR5674921_Aligned.sortedByCoord.out.bam,10.2031355,1.0535079
52_mouse_sympatho_GSE99933:SRR5674922_Aligned.sortedByCoord.out.bam,12.908901,1.1204058
52_mouse_sympatho_GSE99933:SRR5674923_Aligned.sortedByCoord.out.bam,13.866731,11.461688
52_mouse_sympatho_GSE99933:SRR5674924_Aligned.sortedByCoord.out.bam,9.837022,2.3034215
52_mouse_sympatho_GSE99933:SRR5674925_Aligned.sortedByCoord.out.bam,8.585616,5.8203278
52_mouse_sympatho_GSE99933:SRR5674926_Aligned.sortedByCoord.out.bam,9.561803,4.027918
52_mouse_sympatho_GSE99933:SRR5674927_Aligned.sortedByCoord.out.bam,10.895564,7.797402
52_mouse_sympatho_GSE99933:SRR5674928_Aligned.sortedByCoord.out.bam,-5.4633884,0.70768446
52_mouse_sympatho_GSE99933:SRR5674929_Aligned.sortedByCoord.out.bam,9.301992,4.363695
52_mouse_sympatho_GSE99933:SRR5674930_Aligned.sortedByCoord.out.bam,9.663427,6.76423
52_mouse_sympatho_GSE99933:SRR5674931_Aligned.sortedByCoord.out.bam,9.551009,8.09517
52_mouse_sympatho_GSE99933:SRR5674932_Aligned.sortedByCoord.out.bam,13.448591,9.188479
52_mouse_sympatho_GSE99933:SRR5674933_Aligned.sortedByCoord.out.bam,12.08965,9.501189
52_mouse_sympatho_GSE99933:SRR5674934_Aligned.sortedByCoord.out.bam,9.595567,8.853197
52_mouse_sympatho_GSE99933:SRR5674935_Aligned.sortedByCoord.out.bam,13.217393,10.850575
52_mouse_sympatho_GSE99933:SRR5674936_Aligned.sortedByCoord.out.bam,-4.2545996,1.7563566
52_mouse_sympatho_GSE99933:SRR5674937_Aligned.sortedByCoord.out.bam,-4.3867974,0.64514977
52_mouse_sympatho_GSE99933:SRR5674938_Aligned.sortedByCoord.out.bam,10.259221,9.573529
52_mouse_sympatho_GSE99933:SRR5674939_Aligned.sortedByCoord.out.bam,10.976648,1.5867109
52_mouse_sympatho_GSE99933:SRR5674940_Aligned.sortedByCoord.out.bam,7.7102585,1.4436511
52_mouse_sympatho_GSE99933:SRR5674943_Aligned.sortedByCoord.out.bam,12.556035,8.835618
52_mouse_sympatho_GSE99933:SRR5674944_Aligned.sortedByCoord.out.bam,9.247178,7.643597
52_mouse_sympatho_GSE99933:SRR5674945_Aligned.sortedByCoord.out.bam,10.5739565,1.5413003
52_mouse_sympatho_GSE99933:SRR5674946_Aligned.sortedByCoord.out.bam,7.162657,4.5150065
52_mouse_sympatho_GSE99933:SRR5674947_Aligned.sortedByCoord.out.bam,10.568529,1.2479091
52_mouse_sympatho_GSE99933:SRR5674948_Aligned.sortedByCoord.out.bam,8.813627,5.741555
52_mouse_sympatho_GSE99933:SRR5674949_Aligned.sortedByCoord.out.bam,7.802554,6.650512
52_mouse_sympatho_GSE99933:SRR5674950_Aligned.sortedByCoord.out.bam,11.504541,1.9758443
52_mouse_sympatho_GSE99933:SRR5674951_Aligned.sortedByCoord.out.bam,-5.490252,0.6226448
52_mouse_sympatho_GSE99933:SRR5674952_Aligned.sortedByCoord.out.bam,10.71539,8.936397
52_mouse_sympatho_GSE99933:SRR5674953_Aligned.sortedByCoord.out.bam,12.385584,8.637087
52_mouse_sympatho_GSE99933:SRR5674954_Aligned.sortedByCoord.out.bam,-2.716973,3.3184617
52_mouse_sympatho_GSE99933:SRR5674955_Aligned.sortedByCoord.out.bam,8.792579,6.577281
52_mouse_sympatho_GSE99933:SRR5674956_Aligned.sortedByCoord.out.bam,7.568809,1.8490887
52_mouse_sympatho_GSE99933:SRR5674957_Aligned.sortedByCoord.out.bam,10.138023,7.268098
52_mouse_sympatho_GSE99933:SRR5674959_Aligned.sortedByCoord.out.bam,10.376473,0.2939351
52_mouse_sympatho_GSE99933:SRR5674960_Aligned.sortedByCoord.out.bam,10.933313,2.1829288
52_mouse_sympatho_GSE99933:SRR5674961_Aligned.sortedByCoord.out.bam,6.789229,3.2809417
52_mouse_sympatho_GSE99933:SRR5674962_Aligned.sortedByCoord.out.bam,11.234471,9.583661
52_mouse_sympatho_GSE99933:SRR5674963_Aligned.sortedByCoord.out.bam,10.276732,0.93853086
52_mouse_sympatho_GSE99933:SRR5674967_Aligned.sortedByCoord.out.bam,-3.9457402,0.8781603
52_mouse_sympatho_GSE99933:SRR5674968_Aligned.sortedByCoord.out.bam,12.329989,9.64275
52_mouse_sympatho_GSE99933:SRR5674969_Aligned.sortedByCoord.out.bam,13.227999,0.1951239
52_mouse_sympatho_GSE99933:SRR5674970_Aligned.sortedByCoord.out.bam,10.007506,8.858588
52_mouse_sympatho_GSE99933:SRR5674971_Aligned.sortedByCoord.out.bam,11.7514515,0.08691532
52_mouse_sympatho_GSE99933:SRR5674972_Aligned.sortedByCoord.out.bam,10.5125475,-0.03817191
52_mouse_sympatho_GSE99933:SRR5674973_Aligned.sortedByCoord.out.bam,11.53871,1.922162
52_mouse_sympatho_GSE99933:SRR5674974_Aligned.sortedByCoord.out.bam,13.889668,10.022527
52_mouse_sympatho_GSE99933:SRR5674975_Aligned.sortedByCoord.out.bam,-3.6713943,1.2697533
52_mouse_sympatho_GSE99933:SRR5674976_Aligned.sortedByCoord.out.bam,10.460713,2.1434987
52_mouse_sympatho_GSE99933:SRR5674977_Aligned.sortedByCoord.out.bam,13.00057,9.942949
52_mouse_sympatho_GSE99933:SRR5674980_Aligned.sortedByCoord.out.bam,7.3330126,5.6068087
52_mouse_sympatho_GSE99933:SRR5674981_Aligned.sortedByCoord.out.bam,-4.571316,-0.35847595
52_mouse_sympatho_GSE99933:SRR5674983_Aligned.sortedByCoord.out.bam,10.57727,7.147225
52_mouse_sympatho_GSE99933:SRR5674984_Aligned.sortedByCoord.out.bam,12.631891,9.334097
52_mouse_sympatho_GSE99933:SRR5674986_Aligned.sortedByCoord.out.bam,11.954902,7.888864
52_mouse_sympatho_GSE99933:SRR5674987_Aligned.sortedByCoord.out.bam,8.130077,5.795693
52_mouse_sympatho_GSE99933:SRR5674991_Aligned.sortedByCoord.out.bam,7.007122,2.6789382
52_mouse_sympatho_GSE99933:SRR5674992_Aligned.sortedByCoord.out.bam,14.21954,0.61722946
52_mouse_sympatho_GSE99933:SRR5674993_Aligned.sortedByCoord.out.bam,-3.4886541,0.5648028
52_mouse_sympatho_GSE99933:SRR5674994_Aligned.sortedByCoord.out.bam,11.233504,2.3132563
52_mouse_sympatho_GSE99933:SRR5674995_Aligned.sortedByCoord.out.bam,14.052707,0.101677686
52_mouse_sympatho_GSE99933:SRR5674996_Aligned.sortedByCoord.out.bam,13.862651,-0.8149306
52_mouse_sympatho_GSE99933:SRR5674997_Aligned.sortedByCoord.out.bam,-4.5148387,2.3405406
52_mouse_sympatho_GSE99933:SRR5674998_Aligned.sortedByCoord.out.bam,9.971387,9.75312
52_mouse_sympatho_GSE99933:SRR5674999_Aligned.sortedByCoord.out.bam,9.161051,9.109753
52_mouse_sympatho_GSE99933:SRR5675000_Aligned.sortedByCoord.out.bam,14.459508,0.91290987
52_mouse_sympatho_GSE99933:SRR5675002_Aligned.sortedByCoord.out.bam,14.461626,-0.73108315
52_mouse_sympatho_GSE99933:SRR5675003_Aligned.sortedByCoord.out.bam,13.2070055,10.360295
52_mouse_sympatho_GSE99933:SRR5675004_Aligned.sortedByCoord.out.bam,-5.295458,1.6382738
52_mouse_sympatho_GSE99933:SRR5675005_Aligned.sortedByCoord.out.bam,-5.223955,2.0388093
52_mouse_sympatho_GSE99933:SRR5675006_Aligned.sortedByCoord.out.bam,12.064116,0.33023506
52_mouse_sympatho_GSE99933:SRR5675007_Aligned.sortedByCoord.out.bam,14.048854,1.1011729
52_mouse_sympatho_GSE99933:SRR5675008_Aligned.sortedByCoord.out.bam,7.5744996,1.394026
52_mouse_sympatho_GSE99933:SRR5675009_Aligned.sortedByCoord.out.bam,13.923315,10.238611
52_mouse_sympatho_GSE99933:SRR5675010_Aligned.sortedByCoord.out.bam,-3.7114947,0.9593281
52_mouse_sympatho_GSE99933:SRR5675011_Aligned.sortedByCoord.out.bam,-4.5536447,2.4067848
52_mouse_sympatho_GSE99933:SRR5675012_Aligned.sortedByCoord.out.bam,11.812109,-0.6372097
52_mouse_sympatho_GSE99933:SRR5675013_Aligned.sortedByCoord.out.bam,-3.8622665,1.4229205
52_mouse_sympatho_GSE99933:SRR5675015_Aligned.sortedByCoord.out.bam,-3.7950008,2.423269
52_mouse_sympatho_GSE99933:SRR5675016_Aligned.sortedByCoord.out.bam,13.2083845,11.641368
52_mouse_sympatho_GSE99933:SRR5675017_Aligned.sortedByCoord.out.bam,-5.871294,0.93301547
52_mouse_sympatho_GSE99933:SRR5675018_Aligned.sortedByCoord.out.bam,9.549975,6.8287787
52_mouse_sympatho_GSE99933:SRR5675019_Aligned.sortedByCoord.out.bam,-4.9876,-0.57188123
52_mouse_sympatho_GSE99933:SRR5675020_Aligned.sortedByCoord.out.bam,-4.843165,0.3402551
52_mouse_sympatho_GSE99933:SRR5675021_Aligned.sortedByCoord.out.bam,-4.8176312,2.342863
52_mouse_sympatho_GSE99933:SRR5675022_Aligned.sortedByCoord.out.bam,-3.7342052,1.5961015
52_mouse_sympatho_GSE99933:SRR5675023_Aligned.sortedByCoord.out.bam,-5.350598,-0.841018
52_mouse_sympatho_GSE99933:SRR5675024_Aligned.sortedByCoord.out.bam,12.451264,11.520579
52_mouse_sympatho_GSE99933:SRR5675025_Aligned.sortedByCoord.out.bam,-5.4118333,1.8607861
52_mouse_sympatho_GSE99933:SRR5675026_Aligned.sortedByCoord.out.bam,9.839948,4.5191545
52_mouse_sympatho_GSE99933:SRR5675027_Aligned.sortedByCoord.out.bam,11.002389,0.57178307
52_mouse_sympatho_GSE99933:SRR5675028_Aligned.sortedByCoord.out.bam,13.81571,11.267077
52_mouse_sympatho_GSE99933:SRR5675029_Aligned.sortedByCoord.out.bam,13.689754,1.1033094
52_mouse_sympatho_GSE99933:SRR5675030_Aligned.sortedByCoord.out.bam,13.021277,12.121864
52_mouse_sympatho_GSE99933:SRR5675031_Aligned.sortedByCoord.out.bam,8.418935,7.8828588
52_mouse_sympatho_GSE99933:SRR5675032_Aligned.sortedByCoord.out.bam,12.452256,11.982603
52_mouse_sympatho_GSE99933:SRR5675033_Aligned.sortedByCoord.out.bam,-5.5035725,1.2899528
52_mouse_sympatho_GSE99933:SRR5675034_Aligned.sortedByCoord.out.bam,-3.6742208,2.1597366
52_mouse_sympatho_GSE99933:SRR5675035_Aligned.sortedByCoord.out.bam,-5.711208,-0.4293631
52_mouse_sympatho_GSE99933:SRR5675036_Aligned.sortedByCoord.out.bam,-4.6419625,1.9963626
52_mouse_sympatho_GSE99933:SRR5675037_Aligned.sortedByCoord.out.bam,-6.09321,0.94668007
52_mouse_sympatho_GSE99933:SRR5675038_Aligned.sortedByCoord.out.bam,-5.861115,1.3039933
52_mouse_sympatho_GSE99933:SRR5675039_Aligned.sortedByCoord.out.bam,9.241247,9.1881895
52_mouse_sympatho_GSE99933:SRR5675040_Aligned.sortedByCoord.out.bam,-3.733139,-0.27417478
52_mouse_sympatho_GSE99933:SRR5675041_Aligned.sortedByCoord.out.bam,8.389909,8.519423
52_mouse_sympatho_GSE99933:SRR5675042_Aligned.sortedByCoord.out.bam,13.300817,0.41903585
52_mouse_sympatho_GSE99933:SRR5675043_Aligned.sortedByCoord.out.bam,9.434313,5.1273103
52_mouse_sympatho_GSE99933:SRR5675044_Aligned.sortedByCoord.out.bam,-3.6859355,0.2901731
52_mouse_sympatho_GSE99933:SRR5675045_Aligned.sortedByCoord.out.bam,13.263184,-0.8202969
52_mouse_sympatho_GSE99933:SRR5675046_Aligned.sortedByCoord.out.bam,12.101516,-0.63020587
52_mouse_sympatho_GSE99933:SRR5675047_Aligned.sortedByCoord.out.bam,14.281719,10.586675
52_mouse_sympatho_GSE99933:SRR5675048_Aligned.sortedByCoord.out.bam,11.179237,-0.24149302
52_mouse_sympatho_GSE99933:SRR5675049_Aligned.sortedByCoord.out.bam,8.803331,3.3018703
52_mouse_sympatho_GSE99933:SRR5675050_Aligned.sortedByCoord.out.bam,-3.9108102,-0.25258058
52_mouse_sympatho_GSE99933:SRR5675051_Aligned.sortedByCoord.out.bam,11.951642,11.50814
52_mouse_sympatho_GSE99933:SRR5675052_Aligned.sortedByCoord.out.bam,12.71235,12.1022415
52_mouse_sympatho_GSE99933:SRR5675053_Aligned.sortedByCoord.out.bam,13.988491,11.046772
52_mouse_sympatho_GSE99933:SRR5675054_Aligned.sortedByCoord.out.bam,9.649802,9.20346
52_mouse_sympatho_GSE99933:SRR5675055_Aligned.sortedByCoord.out.bam,-4.470947,2.358563
52_mouse_sympatho_GSE99933:SRR5675056_Aligned.sortedByCoord.out.bam,14.170557,11.209569
52_mouse_sympatho_GSE99933:SRR5675057_Aligned.sortedByCoord.out.bam,-3.7848556,0.1348569
52_mouse_sympatho_GSE99933:SRR5675058_Aligned.sortedByCoord.out.bam,-2.559588,3.242844
52_mouse_sympatho_GSE99933:SRR5675059_Aligned.sortedByCoord.out.bam,13.822713,-0.5160354
52_mouse_sympatho_GSE99933:SRR5675060_Aligned.sortedByCoord.out.bam,14.331757,-0.7408423
52_mouse_sympatho_GSE99933:SRR5675061_Aligned.sortedByCoord.out.bam,8.965067,7.335588
52_mouse_sympatho_GSE99933:SRR5675062_Aligned.sortedByCoord.out.bam,13.503772,10.691089
52_mouse_sympatho_GSE99933:SRR5675063_Aligned.sortedByCoord.out.bam,9.480686,8.329099
52_mouse_sympatho_GSE99933:SRR5675064_Aligned.sortedByCoord.out.bam,10.777218,10.211433
52_mouse_sympatho_GSE99933:SRR5675065_Aligned.sortedByCoord.out.bam,-4.643825,1.5186571
52_mouse_sympatho_GSE99933:SRR5675066_Aligned.sortedByCoord.out.bam,13.113639,9.050067
52_mouse_sympatho_GSE99933:SRR5675067_Aligned.sortedByCoord.out.bam,13.9504385,0.76632756
52_mouse_sympatho_GSE99933:SRR5675068_Aligned.sortedByCoord.out.bam,12.5288,10.885591
52_mouse_sympatho_GSE99933:SRR5675069_Aligned.sortedByCoord.out.bam,-4.8822646,-0.2919553
52_mouse_sympatho_GSE99933:SRR5675071_Aligned.sortedByCoord.out.bam,-6.145013,0.42647886
52_mouse_sympatho_GSE99933:SRR5675072_Aligned.sortedByCoord.out.bam,-4.834592,1.1593691
52_mouse_sympatho_GSE99933:SRR5675073_Aligned.sortedByCoord.out.bam,12.40111,10.665498
52_mouse_sympatho_GSE99933:SRR5675074_Aligned.sortedByCoord.out.bam,9.625022,4.0996437
52_mouse_sympatho_GSE99933:SRR5675075_Aligned.sortedByCoord.out.bam,-4.4634027,0.9455242
52_mouse_sympatho_GSE99933:SRR5675076_Aligned.sortedByCoord.out.bam,12.240053,11.032758
52_mouse_sympatho_GSE99933:SRR5675077_Aligned.sortedByCoord.out.bam,14.476673,1.0222481
52_mouse_sympatho_GSE99933:SRR5675078_Aligned.sortedByCoord.out.bam,-4.923599,2.0723965
52_mouse_sympatho_GSE99933:SRR5675079_Aligned.sortedByCoord.out.bam,11.354971,9.595414
52_mouse_sympatho_GSE99933:SRR5675080_Aligned.sortedByCoord.out.bam,-4.985781,1.8695954
52_mouse_sympatho_GSE99933:SRR5675081_Aligned.sortedByCoord.out.bam,12.359881,12.339195
52_mouse_sympatho_GSE99933:SRR5675082_Aligned.sortedByCoord.out.bam,8.192051,4.1529055
52_mouse_sympatho_GSE99933:SRR5675083_Aligned.sortedByCoord.out.bam,-5.484565,-0.69583046
52_mouse_sympatho_GSE99933:SRR5675084_Aligned.sortedByCoord.out.bam,10.688179,9.970194
52_mouse_sympatho_GSE99933:SRR5675085_Aligned.sortedByCoord.out.bam,-4.7021112,2.4489212
52_mouse_sympatho_GSE99933:SRR5675086_Aligned.sortedByCoord.out.bam,-5.643965,0.45550135
52_mouse_sympatho_GSE99933:SRR5675088_Aligned.sortedByCoord.out.bam,-6.1747007,0.54249036
52_mouse_sympatho_GSE99933:SRR5675089_Aligned.sortedByCoord.out.bam,-5.2229395,1.7710046
52_mouse_sympatho_GSE99933:SRR5675090_Aligned.sortedByCoord.out.bam,14.7488575,0.14762755
52_mouse_sympatho_GSE99933:SRR5675091_Aligned.sortedByCoord.out.bam,11.443463,-0.23452562
52_mouse_sympatho_GSE99933:SRR5675092_Aligned.sortedByCoord.out.bam,-2.8325245,2.592362
52_mouse_sympatho_GSE99933:SRR5675093_Aligned.sortedByCoord.out.bam,8.697094,4.7489123
52_mouse_sympatho_GSE99933:SRR5675094_Aligned.sortedByCoord.out.bam,12.263472,9.117288
52_mouse_sympatho_GSE99933:SRR5675095_Aligned.sortedByCoord.out.bam,14.002611,9.679228
52_mouse_sympatho_GSE99933:SRR5675096_Aligned.sortedByCoord.out.bam,-3.7349124,-0.12089346
52_mouse_sympatho_GSE99933:SRR5675097_Aligned.sortedByCoord.out.bam,14.054272,0.85499007
52_mouse_sympatho_GSE99933:SRR5675098_Aligned.sortedByCoord.out.bam,13.776568,10.413193
52_mouse_sympatho_GSE99933:SRR5675099_Aligned.sortedByCoord.out.bam,11.352787,0.12797683
52_mouse_sympatho_GSE99933:SRR5675100_Aligned.sortedByCoord.out.bam,10.637465,8.118851
52_mouse_sympatho_GSE99933:SRR5675101_Aligned.sortedByCoord.out.bam,13.577045,0.31032297
52_mouse_sympatho_GSE99933:SRR5675102_Aligned.sortedByCoord.out.bam,8.875994,8.720652
52_mouse_sympatho_GSE99933:SRR5675103_Aligned.sortedByCoord.out.bam,12.044663,8.974976
52_mouse_sympatho_GSE99933:SRR5675104_Aligned.sortedByCoord.out.bam,10.761376,9.246387
52_mouse_sympatho_GSE99933:SRR5675105_Aligned.sortedByCoord.out.bam,10.1939335,3.0013099
52_mouse_sympatho_GSE99933:SRR5675106_Aligned.sortedByCoord.out.bam,9.265384,2.955508
52_mouse_sympatho_GSE99933:SRR5675107_Aligned.sortedByCoord.out.bam,8.581495,7.2821274
52_mouse_sympatho_GSE99933:SRR5675108_Aligned.sortedByCoord.out.bam,12.6968355,11.195219
52_mouse_sympatho_GSE99933:SRR5675109_Aligned.sortedByCoord.out.bam,11.626406,11.011355
52_mouse_sympatho_GSE99933:SRR5675111_Aligned.sortedByCoord.out.bam,8.99721,7.445699
52_mouse_sympatho_GSE99933:SRR5675113_Aligned.sortedByCoord.out.bam,10.818091,10.168919
52_mouse_sympatho_GSE99933:SRR5675114_Aligned.sortedByCoord.out.bam,14.221371,10.414601
52_mouse_sympatho_GSE99933:SRR5675115_Aligned.sortedByCoord.out.bam,8.7705,5.290513
52_mouse_sympatho_GSE99933:SRR5675116_Aligned.sortedByCoord.out.bam,-5.9450126,0.5833693
52_mouse_sympatho_GSE99933:SRR5675117_Aligned.sortedByCoord.out.bam,-2.5488265,3.1116147
52_mouse_sympatho_GSE99933:SRR5675118_Aligned.sortedByCoord.out.bam,7.996808,4.3488774
52_mouse_sympatho_GSE99933:SRR5675119_Aligned.sortedByCoord.out.bam,12.130008,12.057262
52_mouse_sympatho_GSE99933:SRR5675120_Aligned.sortedByCoord.out.bam,9.527392,5.5776234
52_mouse_sympatho_GSE99933:SRR5675121_Aligned.sortedByCoord.out.bam,9.191656,5.6841416
52_mouse_sympatho_GSE99933:SRR5675122_Aligned.sortedByCoord.out.bam,9.856624,9.553178
52_mouse_sympatho_GSE99933:SRR5675123_Aligned.sortedByCoord.out.bam,-6.073529,0.113443375
52_mouse_sympatho_GSE99933:SRR5675124_Aligned.sortedByCoord.out.bam,11.759667,11.707888
52_mouse_sympatho_GSE99933:SRR5675125_Aligned.sortedByCoord.out.bam,9.33485,8.437034
52_mouse_sympatho_GSE99933:SRR5675126_Aligned.sortedByCoord.out.bam,9.6142,8.935365
52_mouse_sympatho_GSE99933:SRR5675127_Aligned.sortedByCoord.out.bam,9.899256,9.463621
52_mouse_sympatho_GSE99933:SRR5675128_Aligned.sortedByCoord.out.bam,11.770277,10.656047
52_mouse_sympatho_GSE99933:SRR5675129_Aligned.sortedByCoord.out.bam,10.062424,9.655585
52_mouse_sympatho_GSE99933:SRR5675130_Aligned.sortedByCoord.out.bam,13.870732,1.0281204
52_mouse_sympatho_GSE99933:SRR5675131_Aligned.sortedByCoord.out.bam,14.082224,0.74265504
52_mouse_sympatho_GSE99933:SRR5675132_Aligned.sortedByCoord.out.bam,13.534464,1.1556201
52_mouse_sympatho_GSE99933:SRR5675133_Aligned.sortedByCoord.out.bam,-4.3146944,-0.6220838
52_mouse_sympatho_GSE99933:SRR5675134_Aligned.sortedByCoord.out.bam,13.479229,0.23173124
52_mouse_sympatho_GSE99933:SRR5675135_Aligned.sortedByCoord.out.bam,9.340993,1.4693158
52_mouse_sympatho_GSE99933:SRR5675136_Aligned.sortedByCoord.out.bam,9.069991,4.733686
52_mouse_sympatho_GSE99933:SRR5675137_Aligned.sortedByCoord.out.bam,-4.6919675,1.4565927
52_mouse_sympatho_GSE99933:SRR5675138_Aligned.sortedByCoord.out.bam,-5.515091,0.19506729
52_mouse_sympatho_GSE99933:SRR5675139_Aligned.sortedByCoord.out.bam,7.9374185,4.4207096
52_mouse_sympatho_GSE99933:SRR5675140_Aligned.sortedByCoord.out.bam,12.740368,12.132358
52_mouse_sympatho_GSE99933:SRR5675141_Aligned.sortedByCoord.out.bam,-3.5725768,2.93126
52_mouse_sympatho_GSE99933:SRR5675142_Aligned.sortedByCoord.out.bam,-3.716813,0.3154237
52_mouse_sympatho_GSE99933:SRR5675143_Aligned.sortedByCoord.out.bam,-4.5012226,1.1391039
52_mouse_sympatho_GSE99933:SRR5675144_Aligned.sortedByCoord.out.bam,12.931177,0.6114613
52_mouse_sympatho_GSE99933:SRR5675145_Aligned.sortedByCoord.out.bam,13.710427,10.7536955
52_mouse_sympatho_GSE99933:SRR5675146_Aligned.sortedByCoord.out.bam,11.055558,10.393112
52_mouse_sympatho_GSE99933:SRR5675147_Aligned.sortedByCoord.out.bam,14.31789,10.369004
52_mouse_sympatho_GSE99933:SRR5675148_Aligned.sortedByCoord.out.bam,14.020415,10.351102
52_mouse_sympatho_GSE99933:SRR5675149_Aligned.sortedByCoord.out.bam,11.737795,8.862366
52_mouse_sympatho_GSE99933:SRR5675150_Aligned.sortedByCoord.out.bam,14.606462,0.6210382
52_mouse_sympatho_GSE99933:SRR5675151_Aligned.sortedByCoord.out.bam,-3.3262308,3.0401063
52_mouse_sympatho_GSE99933:SRR5675153_Aligned.sortedByCoord.out.bam,7.6179457,3.8320603
52_mouse_sympatho_GSE99933:SRR5675154_Aligned.sortedByCoord.out.bam,-6.049841,0.7418531
52_mouse_sympatho_GSE99933:SRR5675155_Aligned.sortedByCoord.out.bam,-4.936013,-0.842449
52_mouse_sympatho_GSE99933:SRR5675156_Aligned.sortedByCoord.out.bam,14.39228,0.2968663
52_mouse_sympatho_GSE99933:SRR5675157_Aligned.sortedByCoord.out.bam,-3.9196029,0.39512393
52_mouse_sympatho_GSE99933:SRR5675159_Aligned.sortedByCoord.out.bam,7.1565795,3.5584505
52_mouse_sympatho_GSE99933:SRR5675160_Aligned.sortedByCoord.out.bam,-2.671053,2.938369
52_mouse_sympatho_GSE99933:SRR5675161_Aligned.sortedByCoord.out.bam,10.10874,9.76205
52_mouse_sympatho_GSE99933:SRR5675162_Aligned.sortedByCoord.out.bam,-3.8367178,-0.3306193
52_mouse_sympatho_GSE99933:SRR5675163_Aligned.sortedByCoord.out.bam,-4.886852,0.3947088
52_mouse_sympatho_GSE99933:SRR5675164_Aligned.sortedByCoord.out.bam,14.59998,-0.10806315
52_mouse_sympatho_GSE99933:SRR5675165_Aligned.sortedByCoord.out.bam,11.9197645,0.6045836
52_mouse_sympatho_GSE99933:SRR5675166_Aligned.sortedByCoord.out.bam,-5.027583,0.9493372
52_mouse_sympatho_GSE99933:SRR5675167_Aligned.sortedByCoord.out.bam,9.55417,6.4244943
52_mouse_sympatho_GSE99933:SRR5675168_Aligned.sortedByCoord.out.bam,8.636802,8.725572
52_mouse_sympatho_GSE99933:SRR5675169_Aligned.sortedByCoord.out.bam,8.907257,4.26904
52_mouse_sympatho_GSE99933:SRR5675170_Aligned.sortedByCoord.out.bam,7.4036694,3.7073357
52_mouse_sympatho_GSE99933:SRR5675171_Aligned.sortedByCoord.out.bam,-5.22335,-0.9754692
52_mouse_sympatho_GSE99933:SRR5675172_Aligned.sortedByCoord.out.bam,-3.9846692,1.3995697
52_mouse_sympatho_GSE99933:SRR5675173_Aligned.sortedByCoord.out.bam,8.337259,6.098382
52_mouse_sympatho_GSE99933:SRR5675174_Aligned.sortedByCoord.out.bam,12.812032,11.788273
52_mouse_sympatho_GSE99933:SRR5675175_Aligned.sortedByCoord.out.bam,14.030059,9.769153
52_mouse_sympatho_GSE99933:SRR5675176_Aligned.sortedByCoord.out.bam,-2.8759913,3.1618648
52_mouse_sympatho_GSE99933:SRR5675177_Aligned.sortedByCoord.out.bam,12.87151,10.101035
52_mouse_sympatho_GSE99933:SRR5675178_Aligned.sortedByCoord.out.bam,13.785954,9.931059
52_mouse_sympatho_GSE99933:SRR5675179_Aligned.sortedByCoord.out.bam,13.675072,1.2528275
52_mouse_sympatho_GSE99933:SRR5675180_Aligned.sortedByCoord.out.bam,-3.4842474,2.7063043
52_mouse_sympatho_GSE99933:SRR5675181_Aligned.sortedByCoord.out.bam,12.392809,11.411002
52_mouse_sympatho_GSE99933:SRR5675182_Aligned.sortedByCoord.out.bam,12.715724,0.7674225
52_mouse_sympatho_GSE99933:SRR5675183_Aligned.sortedByCoord.out.bam,-6.056691,0.080690674
52_mouse_sympatho_GSE99933:SRR5675184_Aligned.sortedByCoord.out.bam,8.631017,6.589414
52_mouse_sympatho_GSE99933:SRR5675185_Aligned.sortedByCoord.out.bam,13.411317,10.838611
52_mouse_sympatho_GSE99933:SRR5675186_Aligned.sortedByCoord.out.bam,12.735741,10.380187
52_mouse_sympatho_GSE99933:SRR5675187_Aligned.sortedByCoord.out.bam,12.309247,0.0051974617
52_mouse_sympatho_GSE99933:SRR5675188_Aligned.sortedByCoord.out.bam,14.389076,-0.609837
52_mouse_sympatho_GSE99933:SRR5675189_Aligned.sortedByCoord.out.bam,9.365614,8.990514
52_mouse_sympatho_GSE99933:SRR5675190_Aligned.sortedByCoord.out.bam,-5.977688,-0.39956835
52_mouse_sympatho_GSE99933:SRR5675191_Aligned.sortedByCoord.out.bam,-5.448817,-0.116081394
52_mouse_sympatho_GSE99933:SRR5675192_Aligned.sortedByCoord.out.bam,12.758786,11.843237
52_mouse_sympatho_GSE99933:SRR5675193_Aligned.sortedByCoord.out.bam,10.293349,0.5613312
52_mouse_sympatho_GSE99933:SRR5675194_Aligned.sortedByCoord.out.bam,12.954027,11.406267
52_mouse_sympatho_GSE99933:SRR5675195_Aligned.sortedByCoord.out.bam,-5.860771,0.2903933
52_mouse_sympatho_GSE99933:SRR5675196_Aligned.sortedByCoord.out.bam,10.070798,3.6471503
